Bidder,Submission,Bid
pc-286,403,maybe
pc-286,420,maybe
pc-286,445,maybe
pc-286,476,maybe
pc-286,16,yes
pc-286,63,yes
pc-286,83,yes
pc-286,225,yes
pc-286,291,yes
pc-286,446,yes
pc-286,471,yes
pc-286,492,yes
pc-286,494,yes
pc-286,504,yes
pc-286,517,yes
pc-287,109,yes
pc-287,150,yes
pc-287,172,yes
pc-287,175,yes
pc-287,205,yes
pc-287,212,yes
pc-287,396,yes
pc-287,397,yes
pc-287,500,yes
pc-288,73,maybe
pc-288,163,maybe
pc-288,193,maybe
pc-288,220,maybe
pc-288,268,maybe
pc-288,276,maybe
pc-288,465,maybe
pc-288,476,maybe
pc-288,155,yes
pc-288,181,yes
pc-288,217,yes
pc-288,239,yes
pc-289,29,maybe
pc-289,42,maybe
pc-289,47,maybe
pc-289,215,maybe
pc-289,241,maybe
pc-289,287,maybe
pc-289,363,maybe
pc-289,373,maybe
pc-289,419,maybe
pc-289,514,maybe
pc-289,200,yes
pc-289,236,yes
pc-289,319,yes
pc-289,321,yes
pc-289,354,yes
pc-289,402,yes
pc-289,493,yes
pc-290,378,conflict
pc-290,51,maybe
pc-290,255,maybe
pc-290,374,maybe
pc-290,24,yes
pc-290,77,yes
pc-290,109,yes
pc-290,150,yes
pc-290,182,yes
pc-290,205,yes
pc-290,251,yes
pc-290,293,yes
pc-290,325,yes
pc-290,397,yes
pc-290,413,yes
pc-290,414,yes
pc-290,421,yes
pc-290,437,yes
pc-290,486,yes
pc-290,496,yes
pc-290,500,yes
pc-291,60,conflict
pc-291,167,conflict
pc-291,192,conflict
pc-291,379,conflict
pc-291,407,conflict
pc-291,474,conflict
pc-291,62,maybe
pc-291,100,maybe
pc-291,293,maybe
pc-291,408,maybe
pc-291,418,maybe
pc-291,452,maybe
pc-291,36,yes
pc-291,63,yes
pc-291,77,yes
pc-291,81,yes
pc-291,209,yes
pc-291,299,yes
pc-291,338,yes
pc-291,434,yes
pc-291,446,yes
pc-291,455,yes
pc-291,478,yes
pc-292,89,conflict
pc-292,45,yes
pc-292,116,yes
pc-292,130,yes
pc-292,215,yes
pc-292,473,yes
pc-292,480,yes
pc-293,5,maybe
pc-293,37,maybe
pc-293,48,maybe
pc-293,162,maybe
pc-293,295,maybe
pc-293,300,maybe
pc-293,362,maybe
pc-293,369,maybe
pc-293,376,maybe
pc-293,473,maybe
pc-293,489,maybe
pc-294,9,maybe
pc-294,44,maybe
pc-294,103,maybe
pc-294,143,maybe
pc-294,187,maybe
pc-294,191,maybe
pc-294,199,maybe
pc-294,302,maybe
pc-294,317,maybe
pc-294,337,maybe
pc-294,383,maybe
pc-294,423,maybe
pc-294,440,maybe
pc-294,449,maybe
pc-294,489,maybe
pc-294,519,maybe
pc-294,13,yes
pc-294,17,yes
pc-294,69,yes
pc-294,134,yes
pc-294,139,yes
pc-294,158,yes
pc-294,171,yes
pc-294,190,yes
pc-294,192,yes
pc-294,217,yes
pc-294,247,yes
pc-294,252,yes
pc-294,265,yes
pc-294,294,yes
pc-294,386,yes
pc-294,394,yes
pc-294,403,yes
pc-294,435,yes
pc-294,436,yes
pc-294,439,yes
pc-294,467,yes
pc-294,475,yes
pc-294,510,yes
pc-294,515,yes
pc-294,526,yes
pc-295,62,maybe
pc-295,81,maybe
pc-295,299,maybe
pc-295,415,maybe
pc-295,36,yes
pc-295,77,yes
pc-295,209,yes
pc-295,455,yes
pc-296,140,conflict
pc-296,156,conflict
pc-296,160,conflict
pc-296,362,conflict
pc-296,393,conflict
pc-296,429,conflict
pc-296,5,maybe
pc-296,45,maybe
pc-296,74,maybe
pc-296,112,maybe
pc-296,191,maybe
pc-296,243,maybe
pc-296,245,maybe
pc-296,265,maybe
pc-296,267,maybe
pc-296,291,maybe
pc-296,327,maybe
pc-296,337,maybe
pc-296,427,maybe
pc-296,10,yes
pc-296,12,yes
pc-296,13,yes
pc-296,22,yes
pc-296,42,yes
pc-296,68,yes
pc-296,69,yes
pc-296,70,yes
pc-296,89,yes
pc-296,113,yes
pc-296,131,yes
pc-296,137,yes
pc-296,145,yes
pc-296,147,yes
pc-296,155,yes
pc-296,165,yes
pc-296,173,yes
pc-296,181,yes
pc-296,213,yes
pc-296,215,yes
pc-296,217,yes
pc-296,236,yes
pc-296,246,yes
pc-296,268,yes
pc-296,308,yes
pc-296,311,yes
pc-296,321,yes
pc-296,344,yes
pc-296,349,yes
pc-296,354,yes
pc-296,375,yes
pc-296,381,yes
pc-296,402,yes
pc-296,406,yes
pc-296,410,yes
pc-296,426,yes
pc-296,449,yes
pc-296,479,yes
pc-296,488,yes
pc-296,489,yes
pc-296,510,yes
pc-297,83,maybe
pc-297,112,maybe
pc-297,123,maybe
pc-297,181,maybe
pc-297,246,maybe
pc-297,248,maybe
pc-297,340,maybe
pc-297,385,maybe
pc-297,465,maybe
pc-297,11,yes
pc-297,73,yes
pc-297,131,yes
pc-297,193,yes
pc-297,217,yes
pc-297,239,yes
pc-297,249,yes
pc-297,268,yes
pc-297,400,yes
pc-297,425,yes
pc-297,504,yes
pc-298,60,conflict
pc-298,86,conflict
pc-298,135,conflict
pc-298,146,conflict
pc-298,155,conflict
pc-298,161,conflict
pc-298,240,conflict
pc-298,241,conflict
pc-298,249,conflict
pc-298,298,conflict
pc-298,357,conflict
pc-298,431,conflict
pc-298,83,maybe
pc-298,242,maybe
pc-298,303,maybe
pc-298,425,maybe
pc-298,160,yes
pc-298,341,yes
pc-298,400,yes
pc-298,504,yes
pc-299,97,conflict
pc-299,236,conflict
pc-299,334,conflict
pc-299,91,maybe
pc-299,218,maybe
pc-299,237,maybe
pc-299,324,maybe
pc-299,340,maybe
pc-299,371,maybe
pc-299,412,maybe
pc-299,480,maybe
pc-299,90,yes
pc-299,182,yes
pc-299,367,yes
pc-299,421,yes
pc-299,432,yes
pc-299,456,yes
pc-299,472,yes
pc-299,499,yes
pc-299,503,yes
pc-300,52,conflict
pc-300,3,maybe
pc-300,5,maybe
pc-300,39,maybe
pc-300,45,maybe
pc-300,48,maybe
pc-300,101,maybe
pc-300,119,maybe
pc-300,130,maybe
pc-300,152,maybe
pc-300,159,maybe
pc-300,187,maybe
pc-300,192,maybe
pc-300,198,maybe
pc-300,199,maybe
pc-300,271,maybe
pc-300,306,maybe
pc-300,318,maybe
pc-300,417,maybe
pc-300,436,maybe
pc-300,460,maybe
pc-300,477,maybe
pc-300,489,maybe
pc-300,74,yes
pc-300,215,yes
pc-300,386,yes
pc-301,63,conflict
pc-301,110,conflict
pc-301,305,conflict
pc-301,408,conflict
pc-301,66,maybe
pc-301,74,maybe
pc-301,77,maybe
pc-301,101,maybe
pc-301,148,maybe
pc-301,160,maybe
pc-301,199,maybe
pc-301,201,maybe
pc-301,215,maybe
pc-301,222,maybe
pc-301,230,maybe
pc-301,256,maybe
pc-301,278,maybe
pc-301,292,maybe
pc-301,303,maybe
pc-301,307,maybe
pc-301,352,maybe
pc-301,399,maybe
pc-301,423,maybe
pc-301,436,maybe
pc-301,467,maybe
pc-301,473,maybe
pc-301,474,maybe
pc-301,485,maybe
pc-301,489,maybe
pc-301,503,maybe
pc-301,514,maybe
pc-301,36,yes
pc-301,84,yes
pc-301,455,yes
pc-302,2,conflict
pc-302,420,conflict
pc-302,469,conflict
pc-302,507,conflict
pc-302,55,maybe
pc-302,185,maybe
pc-302,220,maybe
pc-302,373,maybe
pc-302,483,maybe
pc-302,236,yes
pc-302,256,yes
pc-302,300,yes
pc-302,326,yes
pc-302,413,yes
pc-302,426,yes
pc-302,478,yes
pc-302,522,yes
pc-303,185,yes
pc-303,235,yes
pc-303,261,yes
pc-303,269,yes
pc-303,277,yes
pc-303,390,yes
pc-303,395,yes
pc-303,448,yes
pc-303,482,yes
pc-303,485,yes
pc-304,28,conflict
pc-304,117,conflict
pc-304,152,conflict
pc-304,153,conflict
pc-304,212,conflict
pc-304,251,conflict
pc-304,314,conflict
pc-304,322,conflict
pc-304,339,conflict
pc-304,344,conflict
pc-304,366,conflict
pc-304,487,conflict
pc-304,492,conflict
pc-304,1,maybe
pc-304,30,maybe
pc-304,109,maybe
pc-304,115,maybe
pc-304,164,maybe
pc-304,200,maybe
pc-304,202,maybe
pc-304,205,maybe
pc-304,227,maybe
pc-304,267,maybe
pc-304,304,maybe
pc-304,308,maybe
pc-304,319,maybe
pc-304,361,maybe
pc-304,396,maybe
pc-304,442,maybe
pc-304,453,maybe
pc-304,458,maybe
pc-304,462,maybe
pc-304,466,maybe
pc-304,493,maybe
pc-304,500,maybe
pc-304,42,yes
pc-304,176,yes
pc-304,321,yes
pc-304,327,yes
pc-304,346,yes
pc-304,354,yes
pc-304,381,yes
pc-304,405,yes
pc-305,25,conflict
pc-305,28,conflict
pc-305,96,conflict
pc-305,191,conflict
pc-305,211,conflict
pc-305,253,conflict
pc-305,304,conflict
pc-305,438,conflict
pc-305,493,conflict
pc-305,500,conflict
pc-305,508,conflict
pc-305,117,maybe
pc-305,458,maybe
pc-305,35,yes
pc-305,46,yes
pc-305,150,yes
pc-305,164,yes
pc-305,172,yes
pc-305,176,yes
pc-305,205,yes
pc-305,212,yes
pc-305,238,yes
pc-305,240,yes
pc-305,319,yes
pc-305,321,yes
pc-305,322,yes
pc-305,327,yes
pc-305,339,yes
pc-305,350,yes
pc-305,354,yes
pc-305,363,yes
pc-305,397,yes
pc-305,442,yes
pc-305,462,yes
pc-305,486,yes
pc-305,487,yes
pc-305,505,yes
pc-306,12,conflict
pc-306,50,conflict
pc-306,66,conflict
pc-306,147,conflict
pc-306,148,conflict
pc-306,158,conflict
pc-306,470,conflict
pc-306,525,conflict
pc-306,45,maybe
pc-306,111,maybe
pc-306,128,maybe
pc-306,159,maybe
pc-306,196,maybe
pc-306,399,maybe
pc-306,445,maybe
pc-306,514,maybe
pc-306,74,yes
pc-306,101,yes
pc-306,473,yes
pc-307,91,conflict
pc-307,435,conflict
pc-307,517,conflict
pc-307,28,yes
pc-307,46,yes
pc-307,50,yes
pc-307,53,yes
pc-307,69,yes
pc-307,74,yes
pc-307,98,yes
pc-307,111,yes
pc-307,115,yes
pc-307,122,yes
pc-307,137,yes
pc-307,148,yes
pc-307,150,yes
pc-307,176,yes
pc-307,196,yes
pc-307,200,yes
pc-307,205,yes
pc-307,206,yes
pc-307,213,yes
pc-307,238,yes
pc-307,255,yes
pc-307,267,yes
pc-307,279,yes
pc-307,282,yes
pc-307,286,yes
pc-307,313,yes
pc-307,314,yes
pc-307,319,yes
pc-307,321,yes
pc-307,339,yes
pc-307,363,yes
pc-307,383,yes
pc-307,396,yes
pc-307,410,yes
pc-307,449,yes
pc-307,453,yes
pc-307,454,yes
pc-307,457,yes
pc-307,488,yes
pc-307,496,yes
pc-307,500,yes
pc-307,505,yes
pc-307,518,yes
pc-307,524,yes
pc-308,34,conflict
pc-308,388,maybe
pc-308,404,maybe
pc-308,482,maybe
pc-308,485,maybe
pc-308,14,yes
pc-308,31,yes
pc-308,38,yes
pc-308,124,yes
pc-308,135,yes
pc-308,281,yes
pc-309,84,conflict
pc-309,489,conflict
pc-309,70,maybe
pc-309,300,maybe
pc-309,127,yes
pc-309,149,yes
pc-309,185,yes
pc-309,189,yes
pc-309,236,yes
pc-309,326,yes
pc-309,463,yes
pc-310,78,conflict
pc-310,334,conflict
pc-310,443,conflict
pc-310,73,maybe
pc-310,131,maybe
pc-310,193,maybe
pc-311,30,conflict
pc-311,32,conflict
pc-311,156,conflict
pc-311,164,conflict
pc-311,204,conflict
pc-311,364,conflict
pc-311,368,conflict
pc-311,371,conflict
pc-311,444,conflict
pc-311,458,conflict
pc-311,507,conflict
pc-311,175,maybe
pc-311,256,yes
pc-312,22,conflict
pc-312,60,conflict
pc-312,86,conflict
pc-312,146,conflict
pc-312,240,conflict
pc-312,241,conflict
pc-312,256,conflict
pc-312,298,conflict
pc-312,357,conflict
pc-312,367,conflict
pc-312,411,conflict
pc-312,431,conflict
pc-312,522,conflict
pc-312,233,maybe
pc-312,162,yes
pc-312,220,yes
pc-312,235,yes
pc-312,236,yes
pc-312,266,yes
pc-312,274,yes
pc-312,300,yes
pc-312,349,yes
pc-312,382,yes
pc-312,404,yes
pc-312,448,yes
pc-312,476,yes
pc-312,497,yes
pc-313,22,conflict
pc-313,60,conflict
pc-313,86,conflict
pc-313,146,conflict
pc-313,240,conflict
pc-313,241,conflict
pc-313,298,conflict
pc-313,357,conflict
pc-313,367,conflict
pc-313,411,conflict
pc-313,522,conflict
pc-313,37,yes
pc-313,335,yes
pc-313,382,yes
pc-313,485,yes
pc-314,149,conflict
pc-314,440,conflict
pc-314,58,maybe
pc-314,82,maybe
pc-314,123,maybe
pc-314,141,maybe
pc-314,171,maybe
pc-314,276,maybe
pc-314,113,yes
pc-314,344,yes
pc-314,445,yes
pc-314,494,yes
pc-315,12,conflict
pc-315,28,conflict
pc-315,44,conflict
pc-315,61,conflict
pc-315,70,conflict
pc-315,96,conflict
pc-315,115,conflict
pc-315,155,conflict
pc-315,182,conflict
pc-315,186,conflict
pc-315,213,conflict
pc-315,224,conflict
pc-315,230,conflict
pc-315,249,conflict
pc-315,303,conflict
pc-315,331,conflict
pc-315,354,conflict
pc-315,366,conflict
pc-315,381,conflict
pc-315,427,conflict
pc-315,434,conflict
pc-315,474,conflict
pc-315,523,conflict
pc-315,42,maybe
pc-315,46,maybe
pc-315,51,maybe
pc-315,200,maybe
pc-315,205,maybe
pc-315,212,maybe
pc-315,227,maybe
pc-315,267,maybe
pc-315,304,maybe
pc-315,321,maybe
pc-315,339,maybe
pc-315,346,maybe
pc-315,363,maybe
pc-315,396,maybe
pc-315,397,maybe
pc-315,414,maybe
pc-315,466,maybe
pc-315,487,maybe
pc-315,505,maybe
pc-315,176,yes
pc-315,253,yes
pc-315,327,yes
pc-315,405,yes
pc-315,458,yes
pc-315,462,yes
pc-316,28,conflict
pc-316,53,conflict
pc-316,76,conflict
pc-316,81,conflict
pc-316,255,conflict
pc-316,18,maybe
pc-316,42,maybe
pc-316,47,maybe
pc-316,104,maybe
pc-316,120,maybe
pc-316,200,maybe
pc-316,253,maybe
pc-316,267,maybe
pc-316,314,maybe
pc-316,319,maybe
pc-316,327,maybe
pc-316,354,maybe
pc-316,355,maybe
pc-316,381,maybe
pc-316,453,maybe
pc-316,462,maybe
pc-316,493,maybe
pc-316,321,yes
pc-316,466,yes
pc-317,140,conflict
pc-317,160,conflict
pc-317,429,conflict
pc-317,436,conflict
pc-317,74,maybe
pc-317,107,maybe
pc-317,116,maybe
pc-317,128,maybe
pc-317,133,maybe
pc-317,171,maybe
pc-317,192,maybe
pc-317,222,maybe
pc-317,245,maybe
pc-317,303,maybe
pc-317,357,maybe
pc-317,411,maybe
pc-317,473,maybe
pc-317,475,maybe
pc-317,519,maybe
pc-317,127,yes
pc-317,146,yes
pc-317,210,yes
pc-317,236,yes
pc-317,287,yes
pc-317,302,yes
pc-317,331,yes
pc-317,402,yes
pc-317,441,yes
pc-317,508,yes
pc-318,17,maybe
pc-318,39,maybe
pc-318,41,maybe
pc-318,45,maybe
pc-318,95,maybe
pc-318,120,maybe
pc-318,130,maybe
pc-318,140,maybe
pc-318,143,maybe
pc-318,196,maybe
pc-318,201,maybe
pc-318,228,maybe
pc-318,371,maybe
pc-318,399,maybe
pc-318,423,maybe
pc-318,429,maybe
pc-318,468,maybe
pc-318,475,maybe
pc-318,497,maybe
pc-318,74,yes
pc-318,116,yes
pc-318,148,yes
pc-318,198,yes
pc-318,222,yes
pc-318,260,yes
pc-318,267,yes
pc-318,302,yes
pc-318,320,yes
pc-318,388,yes
pc-318,473,yes
pc-318,482,yes
pc-318,489,yes
pc-318,511,yes
pc-318,512,yes
pc-319,32,conflict
pc-319,53,conflict
pc-319,164,conflict
pc-319,172,conflict
pc-319,255,conflict
pc-319,321,conflict
pc-319,363,conflict
pc-319,458,conflict
pc-319,509,conflict
pc-319,176,maybe
pc-319,319,maybe
pc-319,425,maybe
pc-319,466,maybe
pc-319,42,yes
pc-319,83,yes
pc-319,200,yes
pc-319,248,yes
pc-319,253,yes
pc-319,327,yes
pc-319,340,yes
pc-319,354,yes
pc-319,380,yes
pc-319,381,yes
pc-319,400,yes
pc-319,405,yes
pc-319,462,yes
pc-319,493,yes
pc-319,520,yes
pc-320,89,conflict
pc-320,75,maybe
pc-320,151,maybe
pc-320,220,maybe
pc-320,225,maybe
pc-320,288,maybe
pc-320,446,maybe
pc-320,7,yes
pc-320,65,yes
pc-320,256,yes
pc-320,281,yes
pc-321,17,conflict
pc-321,117,conflict
pc-321,442,conflict
pc-321,15,maybe
pc-321,34,maybe
pc-321,92,maybe
pc-321,129,maybe
pc-321,175,maybe
pc-321,191,maybe
pc-321,192,maybe
pc-321,196,maybe
pc-321,206,maybe
pc-321,242,maybe
pc-321,308,maybe
pc-321,473,maybe
pc-321,484,maybe
pc-321,516,maybe
pc-321,520,maybe
pc-321,12,yes
pc-321,152,yes
pc-321,406,yes
pc-321,474,yes
pc-321,502,yes
pc-321,523,yes
pc-322,221,conflict
pc-322,36,maybe
pc-322,63,maybe
pc-322,153,maybe
pc-322,455,maybe
pc-322,10,yes
pc-322,58,yes
pc-322,62,yes
pc-322,69,yes
pc-322,82,yes
pc-322,232,yes
pc-322,275,yes
pc-322,327,yes
pc-322,380,yes
pc-322,403,yes
pc-322,407,yes
pc-322,418,yes
pc-322,434,yes
pc-322,445,yes
pc-322,446,yes
pc-322,471,yes
pc-322,491,yes
pc-322,492,yes
pc-322,506,yes
pc-322,508,yes
pc-322,512,yes
pc-322,517,yes
pc-323,31,maybe
pc-323,37,maybe
pc-323,59,maybe
pc-323,151,maybe
pc-323,185,maybe
pc-323,211,maybe
pc-323,219,maybe
pc-323,225,maybe
pc-323,281,maybe
pc-323,388,maybe
pc-323,390,maybe
pc-323,395,maybe
pc-323,468,maybe
pc-323,479,maybe
pc-323,482,maybe
pc-323,14,yes
pc-323,19,yes
pc-323,163,yes
pc-323,175,yes
pc-323,269,yes
pc-323,485,yes
pc-323,511,yes
pc-324,126,conflict
pc-324,218,conflict
pc-324,326,conflict
pc-324,368,conflict
pc-324,481,conflict
pc-324,2,maybe
pc-324,116,maybe
pc-324,503,maybe
pc-324,519,maybe
pc-324,124,yes
pc-324,146,yes
pc-324,167,yes
pc-324,220,yes
pc-324,349,yes
pc-324,367,yes
pc-324,393,yes
pc-324,404,yes
pc-324,476,yes
pc-325,13,conflict
pc-325,31,conflict
pc-325,41,conflict
pc-325,71,conflict
pc-325,109,conflict
pc-325,115,conflict
pc-325,173,conflict
pc-325,197,conflict
pc-325,211,conflict
pc-325,213,conflict
pc-325,304,conflict
pc-325,341,conflict
pc-325,361,conflict
pc-325,396,conflict
pc-325,434,conflict
pc-325,453,conflict
pc-325,481,conflict
pc-325,518,conflict
pc-325,38,yes
pc-325,53,yes
pc-325,56,yes
pc-325,61,yes
pc-325,68,yes
pc-325,70,yes
pc-325,94,yes
pc-325,120,yes
pc-325,163,yes
pc-325,164,yes
pc-325,200,yes
pc-325,208,yes
pc-325,240,yes
pc-325,280,yes
pc-325,289,yes
pc-325,314,yes
pc-325,328,yes
pc-325,355,yes
pc-325,378,yes
pc-325,384,yes
pc-325,410,yes
pc-325,424,yes
pc-325,428,yes
pc-325,458,yes
pc-325,463,yes
pc-325,466,yes
pc-325,472,yes
pc-325,479,yes
pc-325,483,yes
pc-325,524,yes
pc-326,17,conflict
pc-326,109,conflict
pc-326,117,conflict
pc-326,304,conflict
pc-326,322,conflict
pc-326,363,conflict
pc-326,396,conflict
pc-326,434,conflict
pc-326,442,conflict
pc-326,96,maybe
pc-326,172,maybe
pc-326,176,maybe
pc-326,205,maybe
pc-326,212,maybe
pc-326,213,maybe
pc-326,319,maybe
pc-326,327,maybe
pc-326,339,maybe
pc-326,381,maybe
pc-326,414,maybe
pc-326,458,maybe
pc-326,462,maybe
pc-326,493,maybe
pc-326,33,yes
pc-326,46,yes
pc-326,47,yes
pc-326,51,yes
pc-326,200,yes
pc-326,227,yes
pc-326,251,yes
pc-326,255,yes
pc-326,262,yes
pc-326,270,yes
pc-326,321,yes
pc-326,350,yes
pc-326,354,yes
pc-326,387,yes
pc-326,397,yes
pc-326,466,yes
pc-326,486,yes
pc-326,487,yes
pc-326,500,yes
pc-326,505,yes
pc-327,32,conflict
pc-327,53,conflict
pc-327,164,conflict
pc-327,172,conflict
pc-327,251,conflict
pc-327,255,conflict
pc-327,279,conflict
pc-327,319,conflict
pc-327,322,conflict
pc-327,339,conflict
pc-327,458,conflict
pc-327,460,conflict
pc-327,509,conflict
pc-327,24,yes
pc-327,42,yes
pc-327,46,yes
pc-327,47,yes
pc-327,51,yes
pc-327,70,yes
pc-327,96,yes
pc-327,109,yes
pc-327,125,yes
pc-327,150,yes
pc-327,176,yes
pc-327,200,yes
pc-327,205,yes
pc-327,212,yes
pc-327,238,yes
pc-327,242,yes
pc-327,253,yes
pc-327,280,yes
pc-327,321,yes
pc-327,327,yes
pc-327,354,yes
pc-327,355,yes
pc-327,363,yes
pc-327,374,yes
pc-327,381,yes
pc-327,396,yes
pc-327,397,yes
pc-327,405,yes
pc-327,414,yes
pc-327,437,yes
pc-327,442,yes
pc-327,462,yes
pc-327,466,yes
pc-327,486,yes
pc-327,487,yes
pc-327,493,yes
pc-327,496,yes
pc-327,500,yes
pc-327,505,yes
pc-328,259,maybe
pc-328,376,maybe
pc-328,185,yes
pc-329,41,conflict
pc-329,126,conflict
pc-329,214,conflict
pc-329,218,conflict
pc-329,293,conflict
pc-329,326,conflict
pc-329,368,conflict
pc-329,481,conflict
pc-329,71,maybe
pc-329,83,maybe
pc-329,197,maybe
pc-329,221,maybe
pc-329,248,maybe
pc-329,359,maybe
pc-329,407,maybe
pc-329,498,maybe
pc-329,340,yes
pc-329,380,yes
pc-329,400,yes
pc-330,20,conflict
pc-330,86,conflict
pc-330,224,conflict
pc-330,292,conflict
pc-330,354,conflict
pc-330,410,conflict
pc-330,437,conflict
pc-330,439,conflict
pc-330,503,conflict
pc-330,146,maybe
pc-330,218,maybe
pc-330,228,maybe
pc-330,242,maybe
pc-330,248,maybe
pc-330,459,maybe
pc-330,221,yes
pc-330,520,yes
pc-331,13,conflict
pc-331,31,conflict
pc-331,71,conflict
pc-331,173,conflict
pc-331,197,conflict
pc-331,211,conflict
pc-331,341,conflict
pc-331,36,maybe
pc-331,41,maybe
pc-331,62,maybe
pc-331,74,maybe
pc-331,89,maybe
pc-331,91,maybe
pc-331,127,maybe
pc-331,128,maybe
pc-331,140,maybe
pc-331,146,maybe
pc-331,154,maybe
pc-331,158,maybe
pc-331,160,maybe
pc-331,166,maybe
pc-331,192,maybe
pc-331,196,maybe
pc-331,201,maybe
pc-331,241,maybe
pc-331,243,maybe
pc-331,245,maybe
pc-331,252,maybe
pc-331,260,maybe
pc-331,278,maybe
pc-331,287,maybe
pc-331,292,maybe
pc-331,294,maybe
pc-331,295,maybe
pc-331,299,maybe
pc-331,302,maybe
pc-331,303,maybe
pc-331,383,maybe
pc-331,412,maybe
pc-331,417,maybe
pc-331,436,maybe
pc-331,455,maybe
pc-331,456,maybe
pc-331,472,maybe
pc-331,473,maybe
pc-331,475,maybe
pc-331,489,maybe
pc-331,499,maybe
pc-331,507,maybe
pc-331,512,maybe
pc-331,514,maybe
pc-332,9,conflict
pc-332,13,conflict
pc-332,71,conflict
pc-332,118,conflict
pc-332,126,conflict
pc-332,342,conflict
pc-332,463,conflict
pc-332,41,maybe
pc-332,82,maybe
pc-332,313,maybe
pc-332,31,yes
pc-332,38,yes
pc-332,92,yes
pc-332,116,yes
pc-332,460,yes
pc-333,28,conflict
pc-333,30,conflict
pc-333,60,conflict
pc-333,152,conflict
pc-333,42,maybe
pc-333,61,maybe
pc-333,325,maybe
pc-333,361,maybe
pc-333,381,maybe
pc-333,458,maybe
pc-333,462,maybe
pc-333,176,yes
pc-333,212,yes
pc-333,327,yes
pc-333,354,yes
pc-333,384,yes
pc-333,518,yes
pc-333,524,yes
pc-334,496,conflict
pc-334,36,maybe
pc-334,84,maybe
pc-334,455,maybe
pc-334,77,yes
pc-334,247,yes
pc-334,454,yes
pc-335,36,conflict
pc-335,149,conflict
pc-335,299,conflict
pc-335,344,conflict
pc-335,372,conflict
pc-335,385,conflict
pc-335,391,conflict
pc-335,436,conflict
pc-335,440,conflict
pc-335,446,conflict
pc-335,455,conflict
pc-335,471,conflict
pc-335,88,maybe
pc-335,218,maybe
pc-335,340,maybe
pc-335,425,maybe
pc-335,450,maybe
pc-335,92,yes
pc-335,112,yes
pc-336,234,conflict
pc-336,353,conflict
pc-336,228,maybe
pc-336,308,maybe
pc-336,515,maybe
pc-336,1,yes
pc-336,126,yes
pc-336,174,yes
pc-336,259,yes
pc-336,438,yes
pc-337,334,conflict
pc-337,151,maybe
pc-337,36,yes
pc-337,299,yes
pc-337,348,yes
pc-337,408,yes
pc-337,455,yes
pc-338,75,conflict
pc-338,276,conflict
pc-338,7,maybe
pc-338,10,maybe
pc-338,65,maybe
pc-338,82,maybe
pc-338,155,maybe
pc-338,165,maybe
pc-338,243,maybe
pc-338,249,maybe
pc-338,379,maybe
pc-338,382,maybe
pc-338,144,yes
pc-338,220,yes
pc-338,222,yes
pc-338,225,yes
pc-338,231,yes
pc-338,239,yes
pc-338,256,yes
pc-339,28,conflict
pc-339,109,conflict
pc-339,115,conflict
pc-339,202,conflict
pc-339,304,conflict
pc-339,363,conflict
pc-339,396,conflict
pc-339,434,conflict
pc-339,51,maybe
pc-339,94,maybe
pc-339,96,maybe
pc-339,208,maybe
pc-339,240,maybe
pc-339,325,maybe
pc-339,397,maybe
pc-339,414,maybe
pc-339,421,maybe
pc-339,524,maybe
pc-339,30,yes
pc-339,42,yes
pc-339,46,yes
pc-339,72,yes
pc-339,164,yes
pc-339,200,yes
pc-339,212,yes
pc-339,253,yes
pc-339,267,yes
pc-339,319,yes
pc-339,321,yes
pc-339,327,yes
pc-339,339,yes
pc-339,346,yes
pc-339,350,yes
pc-339,354,yes
pc-339,361,yes
pc-339,381,yes
pc-339,405,yes
pc-339,442,yes
pc-339,453,yes
pc-339,458,yes
pc-339,462,yes
pc-339,466,yes
pc-339,499,yes
pc-339,500,yes
pc-339,505,yes
pc-339,518,yes
pc-340,222,conflict
pc-340,331,conflict
pc-340,359,conflict
pc-340,372,conflict
pc-340,23,maybe
pc-340,26,maybe
pc-340,83,maybe
pc-340,88,maybe
pc-340,155,maybe
pc-340,165,maybe
pc-340,181,maybe
pc-340,226,maybe
pc-340,239,maybe
pc-340,241,maybe
pc-340,243,maybe
pc-340,246,maybe
pc-340,249,maybe
pc-340,265,maybe
pc-340,290,maybe
pc-340,318,maybe
pc-340,357,maybe
pc-340,380,maybe
pc-340,400,maybe
pc-340,402,maybe
pc-340,491,maybe
pc-340,507,maybe
pc-340,508,maybe
pc-340,10,yes
pc-340,146,yes
pc-340,160,yes
pc-340,370,yes
pc-341,53,conflict
pc-341,255,conflict
pc-341,18,maybe
pc-341,28,maybe
pc-341,30,maybe
pc-341,46,maybe
pc-341,94,maybe
pc-341,109,maybe
pc-341,118,maybe
pc-341,126,maybe
pc-341,164,maybe
pc-341,200,maybe
pc-341,205,maybe
pc-341,212,maybe
pc-341,234,maybe
pc-341,253,maybe
pc-341,267,maybe
pc-341,282,maybe
pc-341,304,maybe
pc-341,319,maybe
pc-341,321,maybe
pc-341,327,maybe
pc-341,350,maybe
pc-341,363,maybe
pc-341,444,maybe
pc-341,453,maybe
pc-341,462,maybe
pc-341,487,maybe
pc-341,505,maybe
pc-341,524,maybe
pc-341,104,yes
pc-341,115,yes
pc-341,296,yes
pc-341,361,yes
pc-341,384,yes
pc-341,405,yes
pc-341,518,yes
pc-342,294,conflict
pc-342,140,maybe
pc-342,215,maybe
